autor_id,ime,prezime,godina_rodjenja,drzava
4238,Stefani,Lourens,1949,Ujedinjeno Kraljevstvo
4239,Viktor,Alekseev,1969,Sjedinjene Američke Države
4240,Natalja,Puškareva,1970,Sjedinjene Američke Države
4241,Stiven,Protero,1960,Sjedinjene Američke Države
4242,Ljubov,Garkuša,1987,Rusija
4243,Aleksandr,Židčenko,1988,Rusija
4244,Andrej,Agaev,1968,Francuska
4245,Larisa,Pečenežskaja,1995,Sjedinjene Američke Države
4246,Lizzi,Ostrom,1968,Sjedinjene Američke Države
4247,Zorjana,Ivčenko,1980,Rusija
4248,Vadim,Hrappa,1964,Sjedinjene Američke Države
4249,Pavel,Paškov,1993,Srbija
4250,Sergej,Mihalkov,1789,Ruska Imperija
4251,Sergej,Plotnikov,1969,Rusija
4252,Kira,Burenina,1978,Rusija
4253,Vladislav,Kudrjaev,1972,Sjedinjene Američke Države
4254,Tom,Šervud,1941,Rusija
4255,Margaret,Uej,1960,Kanada
4256,Džejson,Frajd,1974,Srbija
4257,Devid,Hensson,1956,Nemačka
4258,Jurij,Romanov,1947,Savez Sovjetskih Socijalističkih Republika
4259,Emil,Vejcman,1964,Francuska
4260,Tatjana,Ivanko,1976,Ujedinjeno Kraljevstvo
4261,Natalja,Nikolskaja,1991,Nemačka
4262,Mikol,Ostou,1983,Francuska
4263,N.,Voevodina,1993,Sjedinjene Američke Države
4264,A.,Dusenbaev,1947,Rusija
4265,Tatjana,Trofimenko,1964,Rusija
4266,Juta,Rutger,1957,Rusija
4267,M.,Klimova,1976,Poljska
4268,Žanna,Bočmanova,1986,Rusija
4269,Albert,Ejnštejn,1879,Sjedinjene Američke Države
4270,Anna,Kotelnikova,1980,Rusija
4271,Oleg,Severjuhin,1944,Italija
4272,Boris,Alekseev,1947,Francuska
4273,Meri,Uestmakott,1876,Poljska
4274,Filipp,Carevskij,1980,Rusija
4275,Nina,Andreeva,1938,Rusija
4276,Kris,Anderson,1981,Srbija
4277,Devid,Selli,1989,Rusija
4278,Grigorij,Simanovič,1979,Nemačka
4279,Igor,Kon,1969,Rusija
4280,Oleg,Ustinov,1941,Ujedinjeno Kraljevstvo
4281,Diana,Boš,1963,Rusija
4282,Ksenija,Lima,1952,Rusija
4283,Vasilij,Potto,1963,Sjedinjene Američke Države
4284,Maksim,Markov,1944,Rusija
4285,Ellen,Klensi,1955,Poljska
4286,Aleksej,Ateev,1948,Rusija
4287,Roman,Afanasev,1947,Rusija
4288,Boris,Nosik,1931,Francuska
4289,Vladimir,Taranenko,1968,Rusija
4290,Mija,Šerer,1954,Sjedinjene Američke Države
4291,Anatolij,Kovalev,1969,Rusija
4292,Ivan,Šaman,1988,Nemačka
4293,Valentina,Kim,1967,Nemačka
4294,Anna,Rej,1965,Kanada
4295,Džoui,Koulman,1962,Poljska
4296,Dmitrij,Korobkov,1969,Savez Sovjetskih Socijalističkih Republika
4297,Džen,Sinsero,1965,Sjedinjene Američke Države
4298,Paola,Volkova,1981,Rusija
4299,Igor,Pronin,1971,Sjedinjene Američke Države
4300,William,Howells,1991,Rusija
4301,Mrinal,Gupta,1975,Rusija
4302,Elvira,Smelik,1981,Sjedinjene Američke Države
4303,Evgenij,Garkušev,1956,Rusija
4304,Aleksandr,Elizare,1961,Poljska
4305,Ksenija,Menšikova,1974,Ujedinjeno Kraljevstvo
4306,Valerij,Andreev,1971,Sjedinjene Američke Države
4307,Svetlana,Šustova,1983,Francuska
4308,Alisa,Gabrieljan,1969,Rusija
4309,Eva,Lvova,1967,Rusija
4310,Georgij,Mironov,1924,Rusija
4311,Ella,Zalužnaja,1986,Sjedinjene Američke Države
4312,Andrej,Veršinin,1979,Italija
4313,Viktorija,Mingaleeva,1939,Sjedinjene Američke Države
4314,Evgenija,Ladižec,1962,Rusija
4315,Mihail,Abramovič,1957,Kanada
4316,Vladimir,Serkin,1970,Francuska
4317,Sergej,Uzun,1948,Poljska
4318,Galina,Manukjan,1975,Rusija
4319,Toni,Rajton,1959,Sjedinjene Američke Države
4320,Petr,Aven,1993,Nemačka
4321,Jasmina Sapfir,Litagent,1965,Rusija
4322,Noemi,Nord,1939,Srbija
4323,Olga,Ameljanenko,1955,Nemačka
4324,Andrej,Veličko,1931,Rusija
4325,Kornej,Čukovskij,1882,Savez Sovjetskih Socijalističkih Republika
4326,Andrej,Daškov,1984,Rusija
4327,Sergej,Volkov,1968,Francuska
4328,Ivan,Naumov,1961,Srbija
4329,Aleksandr,Salnikov,1962,Rusija
4330,Aleks de,Klemeše,1978,Italija
4331,Aleksej,Erošin,1965,Ujedinjeno Kraljevstvo
4332,Marija,Letjuhina,1963,Rusija
4333,Rose,Wild,1978,Srbija
4334,Anna,Borisova,1964,Ujedinjeno Kraljevstvo
4335,Palmira,Kerlis,1973,Poljska
4336,Aleksandr,Sagomonjan,1985,Rusija
4337,Galina,Košeleva,1981,Ujedinjeno Kraljevstvo
4338,Suhbat,Aflatuni,1992,Sjedinjene Američke Države
4339,Mihail,Litvak,1968,Sjedinjene Američke Države
4340,Daniel,Dessan,1989,Sjedinjene Američke Države
4341,Emilio,Salgari,1862,Kraljevina Italija
4342,O.,Mjasnikov,1959,Rusija
4343,Dmitrij,Gavrilov,1982,Ukrajina
4344,Marina,Butovskaja,1965,Nemačka
4345,Hans,Fallada,1905,Sjedinjene Američke Države
4346,Sergej,Uljanovskij,1956,Rusija
4347,Pol,Oster,1947,Sjedinjene Američke Države
4348,Marina,Kovba,1987,Srbija
4349,Vjačeslav,Utjomov,1994,Sjedinjene Američke Države
4350,Natalja,Zikova,1956,Rusija
4351,Brajan,Evenson,1978,Rusija
4352,Maks,Mah,1962,Sjedinjene Američke Države
4353,Kikunori,Sinohara,1975,Rusija
4354,Igor,Olen,1932,Ujedinjeno Kraljevstvo
4355,Džeffri,Diver,1950,Sjedinjene Američke Države
4356,Elis,Hoffman,1952,Sjedinjene Američke Države
4357,Maksim,Kalašnikov,1966,Rusija
4358,Anastasija,Skuba,1967,Nemačka
4359,Elena,Čirkova,1994,Rusija
4360,Olesja,Šanti,1966,Rusija
4361,Tomas Majn,Rid,1818,Sjedinjene Američke Države
4362,Ekaterina,Motasova-Laskos,1988,Sjedinjene Američke Države
4363,Semen,Čajka,1969,Ujedinjeno Kraljevstvo
4364,Viktorija,Švab,1987,Sjedinjene Američke Države
4365,R.,Mardaliev,1987,Rusija
4366,Artur,Galabud,1986,Sjedinjene Američke Države
4367,Kajja,Asmodej,1976,Italija
4368,Kamilla,Šašaeva,1963,Rusija
4369,Brittani Š.,Čerri,1976,Ujedinjeno Kraljevstvo
4370,Roman,Karcev,1939,Rusija
4371,Aleksandr,Filippov,1984,Rusija
4372,Mihail,Miheev,1981,Rusija
4373,Tolana,Stanovskaja,1944,Ujedinjeno Kraljevstvo
4374,Galina,Šalaeva,1975,Italija
4375,Ekaterina,Sitnikova,1970,Italija
4376,Vitalij,Sitnikov,1965,Ujedinjeno Kraljevstvo
4377,Ljubov,Kašinskaja,1983,Rusija
4378,Alina,Egorova,1982,Poljska
4379,Sergej,Mordovin,1965,Srbija
4380,Aleksandr,Zorič,1925,Jugoslavija
4381,Olga,Huhlaeva,1958,Rusija
4382,Jurij,Vinničuk,1952,Ukrajina
4383,Andrej,Drozdov,1988,Rusija
4384,M.,Drozdova,1958,Rusija
4385,Avgust Montegju,Sammers,1889,Italija
4386,Aleksandr,Harlamov,1989,Sjedinjene Američke Države
4387,Aleksandr,Bičenin,1979,Nemačka
4388,Fedor,Sokirjanskij,1982,Sjedinjene Američke Države
4389,Julija,Lavrjašina,1969,Rusija
4390,Andrej,Negrivoda,1972,Francuska
4391,Timur,Prockij,1964,Rusija
4392,Tatjana,Kogan,1981,Ujedinjeno Kraljevstvo
4393,Olga,Golotvina,1959,Srbija
4394,Aleksandr,Gončarov,1971,Rusija
4395,S.,Zinčenko,1951,Ujedinjeno Kraljevstvo
4396,Nikolaj,Onučin,1981,Rusija
4397,Artur,Danto,1924,Sjedinjene Američke Države
4398,Ilja,Bojašov,1972,Sjedinjene Američke Države
4399,Džon,Golsuorsi,1867,Ujedinjeno Kraljevstvo
4400,Tamara,Naumenko,1976,Sjedinjene Američke Države
4401,Evgenij,Ivanov,1968,Sjedinjene Američke Države
4402,Džulija,Uolton,1987,Sjedinjene Američke Države
4403,Elian,Tars,1962,Sjedinjene Američke Države
4404,Andrej,Dementev,1988,Rusija
4405,Alja,Alev,1991,Poljska
4406,Ljoha,Andreev,1976,Sjedinjene Američke Države
4407,Stanislav,Baranov,2005,Finska
4408,Evgenij,Bondarenko,1966,Rusija
4409,Kristina,Likarčuk,1972,Ujedinjeno Kraljevstvo
4410,Marija,Severskaja,1960,Francuska
4411,Aleksej,Markevič,1847,Ruska Imperija
4412,Valerij,Kovalev,1990,Francuska
4413,Eva,Alvares,1969,Rusija
4414,Dikaja,Ledi,1986,Francuska
4415,Elis,Uoker,1944,Sjedinjene Američke Države
4416,Vasilij,Sedugin,1967,Rusija
4417,Genri,Miller,1891,Sjedinjene Američke Države
4418,Aleksej,Bartenev,1976,Sjedinjene Američke Države
4419,Sergej,Solomin,1988,Italija
4420,Natalja,Solomina,1976,Kanada
4421,Igor,Dihter,1938,Rusija
4422,Tana,Frenč,1973,Sjedinjene Američke Države
4423,Sergej,Izvolskij,1991,Rusija
4424,Vladimir,Burlakov,1987,Nemačka
4425,Aleksandra,Volkova,1987,Rusija
4426,Aleksandr,Men,1935,Savez Sovjetskih Socijalističkih Republika
4427,Vladimir,Monomah,1053,Kijevska Rusija
4428,Devid,Allen,1945,Sjedinjene Američke Države
4429,Fedor,Safonov,1950,Rusija
4430,Čimamanda,Adiči,1977,Nigerija
4431,Aleksandr,Nikonov,1964,Rusija
4432,Julija,Bolgova,1973,Sjedinjene Američke Države
4433,Olga,Galimova,1962,Rusija
4434,Dmitrij,Vasilev,1979,Rusija
4435,Džejms Oliver,Kervud,1878,Sjedinjene Američke Države
4436,Aleks,Narbut,1987,Japan
4437,Sergej,Splošnov,1976,Rusija
4438,Natalja,Davidova,1978,Kanada
4439,Iger,Kau,1972,Rusija
4440,Julija,Slavačevskaja,1979,Sjedinjene Američke Države
4441,Marina,Ribickaja,1959,Poljska
4442,Aleksej,Tihonov,1980,Nemačka
4443,Maksim,Bodikov,1970,Ujedinjeno Kraljevstvo
4444,Aleksandr,Arsanev,1939,Rusija
4445,Georgij,Bes,1980,Italija
4446,Aleksandr,Sopov,1995,Rusija
4447,Valentin,Kostilev,1910,Italija
4448,Aleksej,Mitrofanov,1962,Rusija
4449,Sem,Kin,1953,Sjedinjene Američke Države
4450,Diana,Ibragimova,1980,Rusija
4451,Pavel,Nosov,1950,Rusija
4452,Marina,Snežinskaja,1973,Sjedinjene Američke Države
4453,Vitalij,Anisimov,1954,Rusija
4454,Evgenij,Kolosov,1970,Rusija
4455,Pet,Kedigan,1953,Sjedinjene Američke Države
4456,Rudolf,Raspe,1736,Sveto rimsko carstvo
4457,Alina,Revič,1951,Nemačka
4458,Amir,Zakirov,1997,Kazahstan
4459,Petr,Levin,1973,Francuska
4460,Natalja,Mamleeva,1989,Nemačka
4461,Tamara,Teplova,1993,Sjedinjene Američke Države
4462,Igor,Kljušnev,1977,Nemačka
4463,Dmitrij,Pančenko,1987,Sjedinjene Američke Države
4464,Eva,Hansen,1964,Kraljevina Danska
4465,Marten,Furkad,1988,Francuska
4466,Žan,Issartel,1964,Poljska
4467,Čarlz,Dejk,1849,Sjedinjene Američke Države
4468,Sergej,Vlasov,1974,Sjedinjene Američke Države
4469,Dmitrij,Tedeev,1966,Sjedinjene Američke Države
4470,Roman,Gosin,1969,Rusija
4471,Kit,Stjuart,1739,Rusija
4472,Fransuaza,Dolto,1908,Francuska
4473,Maksim,Fadeev,1984,Italija
4474,Artjom,Ovečkin,1986,Rusija
4475,Anna,Morozova,1930,Ukrajina
4476,P.,Parker,1964,Rusija
4477,Uajlder,Penfild,1891,Kanada
4478,Sergej,Čehin,1973,Rusija
4479,Ksenija,Nikonova,1984,Rusija
4480,Maksim,Božko,1975,Ujedinjeno Kraljevstvo
4481,Karina,Galojan,1987,Sjedinjene Američke Države
4482,Arsenij,Nikitin,1977,Rusija
4483,Aleksandra,Kudrjavceva,1930,Rusija
4484,Aleksandr,Marčenko,1953,Rusija
4485,Vasilij,Mahanenko,1981,Srbija
4486,Natalja,Gorbunova,1927,Savez Sovjetskih Socijalističkih Republika
4487,Blažennij Feodorit,Kirskij,1931,Nemačka
4488,Loren,Oliver,1982,Sjedinjene Američke Države
4489,Stiv,Kejs,1985,Poljska
4490,Viktorija,Borodinova,1981,Rusija
4491,Aleksej,Perkulimov,1969,Ujedinjeno Kraljevstvo
4492,Elizabet,Brami,1959,Rusija
4493,Patrik,Delaroš,1972,Kanada
4494,Dmitrij,Sivkov,1969,Sjedinjene Američke Države
4495,Jurij,Poguljaj,1960,Sjedinjene Američke Države
4496,Džo,Švarc,1965,Rusija
4497,Mari,Brennan,1968,Nemačka
4498,Andrej,Belij,1880,Ruska Sovjetska Federativna Socijalistička Republika
4499,Vitamina,Mjatnaja,1982,Italija
4500,Polina,Raevskaja,1978,Rusija
4501,Anastasija,Kutina,1971,Rusija
4502,Džudіt,Maknot,1940,Ujedinjeno Kraljevstvo
4503,Roman,Kanuškin,1972,Sjedinjene Američke Države
4504,Linn,Lauber,1978,Sjedinjene Američke Države
4505,A.,Cvetkova,1936,Nemačka
4506,Petr,Zaspa,1987,Rusija
4507,Džessi,Čeffi,1987,Sjedinjene Američke Države
4508,Muhammad,at-Tashiri,1960,Rusija
4509,Sergej,Kosarev,1958,Srbija
4510,Vjačeslav,Kačaev,1951,Ujedinjeno Kraljevstvo
4511,Nina,Harrington,1960,Rusija
4512,Žorž,Simenon,1903,Belgija
4513,Jaroslav,Koval,1958,Rusija
4514,Kirill,Potamošnev,1944,Nemačka
4515,Sergej,Rudenko,1904,Ruska Imperija
4516,Devid,Rokfeller,1915,Sjedinjene Američke Države
4517,Svetlana,Mosova,1994,Rusija
4518,Sorejja,Lejn,1979,Nemačka
4519,Julija,Andreeva,1969,Rusija
4520,Sergej,Afonkin,1976,Rusija
4521,Debora,Simmonz,1957,Rusija
4522,Anastasija,Pirčenkova,1963,Ujedinjeno Kraljevstvo
4523,Natalija,Dubrovskaja,1966,Rusija
4524,Sergej,Klimkovič,1990,Rusija
4525,German,Koh,1878,Kraljevina Danska
4526,Mark,Tjufo,1978,Francuska
4527,Kejt,Flanders,1984,Rusija
4528,Andrej,Konstantinov,1963,Rusija
4529,Galina,Bednenko,1983,Rusija
4530,Allen,Eskens,1978,Nemačka
4531,Petr,Polevoj,1836,Sjedinjene Američke Države
4532,Marina,Osokina,1987,Ujedinjeno Kraljevstvo
4533,Anatolij,Mariengof,1897,Savez Sovjetskih Socijalističkih Republika
4534,Stiven,Uestabi,1966,Nemačka
4535,Bajron,Šarp,1960,Novi Zeland
4536,Valera,Nematros,1992,Srbija
4537,Džulija,Džejms,1977,Francuska
4538,Inna,Baltijskaja,1977,Sjedinjene Američke Države
4539,Tatjana,Bulatova,1958,Rusija
4540,Konnor,Franta,1992,Sjedinjene Američke Države
4541,Sju,Džonson,1947,Kanada
4542,Fedora,Orlov,1940,Srbija
4543,D.,Levin,1962,Rusija
4544,Filip,Riv,1966,Ujedinjeno Kraljevstvo
4545,Džonatan Safran,Foer,1977,Sjedinjene Američke Države
4546,Igor,Sičev,1948,Rusija
4547,Kendis,Kemp,1953,Srbija
4548,Mihail,Makedon,1966,Ujedinjeno Kraljevstvo
4549,Galina,Artemeva,1977,Rusija
4550,Sergij,Černec,1941,Rusija
4551,Roman,Galkin,1967,Rusija
4552,Mišel,Uelbek,1956,Francuska
4553,Natalja,Bessonova,1967,Rusija
4554,Nadežda,Vladislavova,1972,Rusija
4555,Leopold,Zaher-Mazoh,1836,Austrijsko carstvo
4556,Oleg,Gončarov,1994,Rusija
4557,Pola,Brekston,1969,Rusija
4558,Andrej,Višinskij,1883,Savez Sovjetskih Socijalističkih Republika
4559,Tias,Littl,1979,Sjedinjene Američke Države
4560,Evgenija,Barbuca,1962,Rusija
4561,Sergej,Sidorov,1981,Ujedinjeno Kraljevstvo
4562,Brjus,Kemeron,1987,Nemačka
4563,Vladislav,Petuhov,1993,Rusija
4564,Redgrejn,Lebovski,1969,Rusija
4565,Robert,Rimini,1960,Sjedinjene Američke Države
4566,Aleksandr,Sorokovik,1962,Rusija
4567,Andrej,Černij,1961,Nemačka
4568,Aleksij,Etimon,1959,Ujedinjeno Kraljevstvo
4569,Kirill,Artjugin,1994,Rusija
4570,Oktjabrina,Ganičkina,1979,Rusija
4571,Aleksandr,Ganičkin,1959,Rusija
4572,Marina,Višnjakova,1943,Sjedinjene Američke Države
4573,Aleksandr,Bašibuzuk,1980,Rusija
4574,Julija,Gardman,1961,Rusija
4575,Varvara,Serebro,1982,Francuska
4576,Eduard,Poljakov,1986,Rusija
4577,Aleksej,Sukonkin,1963,Rusija
4578,Alisa,Atrejdas,1949,Rusija
4579,Pavel,Rakov,1972,Srbija
4580,Olga,Golubeva-Teres,1942,Rusija
4581,Patrisija del,Roka,1965,Rusija
4582,Anna,Gončarova,1979,Savez Sovjetskih Socijalističkih Republika
4583,Sergej,Drjomov,1945,Italija
4584,Anna,Janovskaja,1972,Francuska
4585,Galina,Nazarova,1976,Rusija
4586,Emi,Tintera,1956,Rusija
4587,Sabina,Rejn,1981,Rusija
4588,Cele,Rangdrjol,1949,Rusija
4589,Artem,Komarov,1976,Kanada
4590,Iola,Gajnova,1977,Rusija
4591,Brene,Braun,1965,Sjedinjene Američke Države
4592,Rajan,Holidej,1987,Sjedinjene Američke Države
4593,Jana,Jasnaja,1960,Francuska
4594,Viktor,Emskij,1972,Sjedinjene Američke Države
4595,Boris,Mikirtumov,1964,Rusija
4596,Petr,Zavitaev,1957,Rusija
4597,Tejlor,Adams,1960,Sjedinjene Američke Države
4598,Affiniti,Konar,1970,Rusija
4599,Plotnickaja,Larisa,1965,Francuska
4600,Sju,Gerhardt,1970,Srbija
4601,Marija,Škatulova,1954,Rusija
4602,Oleg,Vereščagin,1973,Rusija
4603,Sofja,Bagdasarova,1969,Rusija
4604,Anna,Ermanovskaja,1860,Francuska
4605,Karina,Makarova,1955,Rusija
4606,O.,Tallina,1975,Rusija
4607,Andrej,Lipen,1976,Sjedinjene Američke Države
4608,Aleksandr,Kolupaev,1991,Rusija
4609,Ekaterina,Oblomova,1937,Japan
4610,Delfina de,Vigan,1982,Rusija
4611,Sergej,Majorov,1986,Rusija
4612,Aleksandr,Šuvalov,1981,Rusija
4613,Aleksej,Benediktov,1992,Rusija
4614,Alena,Sadovnikova,1994,Ujedinjeno Kraljevstvo
4615,Leonid,Lerner,1946,Rusija
4616,Guzelija,Huzeeva,1991,Rusija
4617,Tatjana,Kostjak,1982,Sjedinjene Američke Države
4618,Ilgizjar,Ahmetzjanov,1946,Rusija
4619,Todd,Barri,1989,Srbija
4620,Grigorij,Revzin,1964,Rusija
4621,Igor,River,1986,Rusija
4622,Svetlana,Ivah,1962,Nemačka
4623,Mark,Popovskij,1958,Ujedinjeno Kraljevstvo
4624,Vjačeslav,Kornič,1961,Rusija
4625,Natalija,Naročnickaja,1959,Rusija
4626,Oliver,Bouden,1975,Nemačka
4627,Nataša,Štorm,1990,Ujedinjeno Kraljevstvo
4628,Fedor,Vahnenko,1974,Rusija
4629,Aleksandr,Žitinskij,1915,Rusija
4630,Tatjana,Mihajlova,1972,Rusija
4631,Šri Satja Sai Baba,Bhagavan,1954,Sjedinjene Američke Države
4632,Dror,Mišani,1971,Francuska
4633,Erogen,Tarkopjatov,1958,Ujedinjeno Kraljevstvo
4634,Pema,Čodron,1936,Sjedinjene Američke Države
4635,Mihail,Seregin,1965,Nemačka
4636,Igumen Nikon,(Vorobev),1980,Rusija
4637,Čarlz,Spens,1969,Ujedinjeno Kraljevstvo
4638,Kamil,Lemone,1844,Belgija
4639,Ilja,Varšavskij,1909,Savez Sovjetskih Socijalističkih Republika
4640,Mortimer,Adler,1902,Sjedinjene Američke Države
4641,Anželika,Šinkar,1981,Rusija
4642,Kolin,Tipping,1941,Sjedinjene Američke Države
4643,Dina,Arseneva,1977,Francuska
4644,Anatolij,Agarkov,1930,Francuska
4645,Alla,Stanskaja,1967,Poljska
4646,Čarlz,Petcold,1953,Sjedinjene Američke Države
4647,Mark,Gillinov,1978,Nemačka
4648,Stiven,Nissen,1980,Rusija
4649,K. L.,Tejlor,1985,Japan
4650,Aleksandra,Kouts,1963,Rusija
4651,Džon Le,Karre,1931,Republika Irska
4652,Tim,Volkov,1964,Rusija
4653,Andreas,Iopp,1965,Sjedinjene Američke Države
4654,Kerol,Kolman,1962,Sjedinjene Američke Države
4655,Oskar,Skejja,1971,Nemačka
4656,Irina,Dale,1974,Rusija
4657,Sergej,Bujanov,1978,Rusija
4658,Uliss,Mur,1965,Rusija
4659,Stiv,Kavana,1988,Rusija
4660,Ekaterina,Dankevič,1974,Rusija
4661,Anna,Grigoreva,1967,Italija
4662,Aleksej,Silovoj,1952,Ujedinjeno Kraljevstvo
4663,Lourens,Gonsales,1967,Francuska
4664,Andrej,Ananev,1981,Sjedinjene Američke Države
4665,Naomi,Ananeva,1972,Rusija
4666,Devid,Bojl,1958,Ujedinjeno Kraljevstvo
4667,Konstantin,Kostenko,1946,Rusija
4668,Pjurvja,Mendjaev,1968,Nemačka
4669,Inna,Kriksunova,1949,Ujedinjeno Kraljevstvo
4670,Olga,Kuzmenkova,1938,Rusija
4671,Mihail,Kozakov,1897,Savez Sovjetskih Socijalističkih Republika
4672,Mijamoto,Musasi,1584,Japan
4673,Konstantin,Kostinov,1977,Italija
4674,Julija,Černjahovskaja,1961,Srbija
4675,Lilija,Golden,1965,Rusija
4676,Gans,Šojfler,1956,Sjedinjene Američke Države
4677,Ljudmila,Stasevič,1986,Nemačka
4678,Meri,Stjuart,1916,Ujedinjeno Kraljevstvo
4679,Pavel,Bažov,1879,Savez Sovjetskih Socijalističkih Republika
4680,Arkadij,Krasilščikov,1970,Rusija
4681,Medina,Miraj,2000,Rusija
4682,Nataša,Truš,1994,Rusija
4683,Tim,Gann,1953,Sjedinjene Američke Države
4684,Elena,Burmistrova,1971,Rusija
4685,Lana,Risova,1979,Ujedinjeno Kraljevstvo
4686,Julija,Ljapina,1968,Rusija
4687,Elena,Sumovskaja,1979,Sjedinjene Američke Države
4688,Sergej,Semargov,1983,Rusija
4689,Viktor,Zajcev,1952,Savez Sovjetskih Socijalističkih Republika
4690,Tatjana,Gudkova,1978,Rusija
4691,Leonid,Surženko,1968,Sjedinjene Američke Države
4692,Svetlana,Fomenko,1941,Rusija
4693,Oleg Zdrav,(Mislin),1965,Rusija
4694,Maksim,Batirev,1979,Rusija
4695,Boris,Terehov,1972,Kanada
4696,Liniza,Žalpanova,1976,Nemačka
4697,Valentina,Gobi,1960,Rusija
4698,Andrej,Strelcov,1965,Rusija
4699,Dmitrij,Grigorovič,1822,Ruska Imperija
4700,Džonatan,Uilson,1968,Ujedinjeno Kraljevstvo
4701,Lidija,Ščerbina,1955,Sjedinjene Američke Države
4702,Julija,Krilova,1963,Rusija
4703,Karl,Sagan,1934,Sjedinjene Američke Države
4704,Natalija,Popovič,1974,Sjedinjene Američke Države
4705,Elena,Kovaljova,1943,Rusija
4706,Evgenij,Kondakov,1960,Ujedinjeno Kraljevstvo
4707,Valerij,Kriveckij,1978,Rusija
4708,Valerij,Kuzminov,1951,Ujedinjeno Kraljevstvo
4709,Vasilij,Brusjanin,1867,Ruska Imperija
4710,Irina,Pivovarova,1939,Savez Sovjetskih Socijalističkih Republika
4711,Mihail,Smolenskij,1847,Ruska Imperija
4712,Gennadij,Praškevič,1950,Srbija
4713,Zibert,Šteffen,1961,Rusija
4714,Olga,Svetlova,1984,Rusija
4715,Vladimir,Dovgan,1964,Rusija
4716,Nadežda,Mamaeva,1985,Rusija
4717,Gilem,Balage,1962,Sjedinjene Američke Države
4718,Aleksandr,Sedih,1994,Sjedinjene Američke Države
4719,Denis,Vladimirov,1987,Rusija
4720,Sjuzanna,Karr,1982,Rusija
4721,Jaromir,Sotnikov,1943,Rusija
4722,Vladislav,Žerebjov,1959,Rusija
4723,Marina,Moskvina,1954,Rusija
4724,Uiljam Uoker,Atkinson,1862,Sjedinjene Američke Države
4725,Evgenij,Veltistov,1934,Savez Sovjetskih Socijalističkih Republika
4726,Onega,Eršova,1973,Rusija
4727,Jana,Lomanova,1948,Rusija
4728,Konstantin,Aršin,1950,Rusija
4729,Masaru,Emoto,1943,Japan
4730,Najdžel,Barlou,1989,Sjedinjene Američke Države
4731,Nikolaj,Kamennikov,1960,Rusija
4732,Mišel,Sime,1993,Poljska
4733,Vitalij,Budennij,1967,Rusija
4734,Valerija,Leman,1974,Ujedinjeno Kraljevstvo
4735,Igor,Tonevickij,1971,Ujedinjeno Kraljevstvo
4736,N.,Dmitrieva,1950,Japan
4737,Lis,Arden,1992,Sjedinjene Američke Države
4738,Nikolaj,Prokošev,1984,Poljska
4739,Evgenija,Lepešova,1986,Sjedinjene Američke Države
4740,Anastasija,Šerr,1989,Ujedinjeno Kraljevstvo
4741,Selma,Lagerljof,1858,Švedska
4742,Estel,Maskejm,1987,Sjedinjene Američke Države
4743,Merri,Ksenija,1968,Francuska
4744,Marina,Berdina,1974,Rusija
4745,Elena,Torosjan,1984,Rusija
4746,Oleg,Ivanilov,1932,Sjedinjene Američke Države
4747,Andrej,Mansurov,1968,Rusija
4748,Vaclav,Vorovskij,1871,Savez Sovjetskih Socijalističkih Republika
4749,Maks,Tal,1958,Rusija
4750,Vlada,Denovo,1930,Rusija
4751,Georgij,Smorodinskij,1979,Nemačka
4752,Lera,Kolduna,1974,Srbija
4753,Marina,Osborn,1977,Rusija
4754,F.,Gluščenko,1979,Rusija
4755,E. L.,Džejms,1963,Ujedinjeno Kraljevstvo
4756,Konstantin,Ežov,1970,Rusija
4757,Kejt,Eberlen,1966,Japan
4758,Ichak,Arad,1926,Izrael
4759,Maša,German,1950,Sjedinjene Američke Države
4760,Rič,Froning,1987,Sjedinjene Američke Države
4761,Alena,Vinter,1953,Sjedinjene Američke Države
4762,Vladimir,Jakuba,1980,Srbija
4763,Ivan,Čeremnih,1994,Srbija
4764,Mikolaj,Piskorski,1973,Rusija
4765,Pavel,Melnikov-Pečerskij,1818,Ruska Imperija
4766,Lori Nelson,Spilman,1965,Rusija
4767,Pavel,Basinskij,1961,Rusija
4768,Timur,Želdak,1975,Srbija
4769,Ljusi,Burbo,1979,Rusija
4770,Elena,Zamedlina,1984,Rusija
4771,L.,Neganova,1953,Italija
4772,Konstantin,Morenko,1979,Rusija
4773,Mettju,Haffi,1969,Francuska
4774,Aleksandr,Pančin,1986,Rusija
4775,Alan,Barker,1898,Ujedinjeno Kraljevstvo
4776,Vladimir,Garnikjan,1989,Rusija
4777,Kristina,Sataeva,1972,Nemačka
4778,Aleksej,Mercalov,1993,Srbija
4779,Kater,Vej,1984,Rusija
4780,Azamat,Kireev,1984,Ujedinjeno Kraljevstvo
4781,Natalija,Osminina,1965,Francuska
4782,Adam,Rezerford,1975,Ujedinjeno Kraljevstvo
4783,Jurij,Landar,1966,Ujedinjeno Kraljevstvo
4784,Aleksandr,Mamatovskij,1987,Rusija
4785,Ivonn,Lindsej,1981,Rusija
4786,Žilber,Delae,1978,Rusija
4787,Marsel,Marle,1992,Rusija
4788,Mišel,Adams,1972,Francuska
4789,Lev,Kruglikov,1958,Rusija
4790,Olga,Spiridonova,1966,Rusija
4791,Roman,Dobrij,1985,Kanada
4792,Vladimir,Lermontov,1845,Rusija
4793,Vladimir,Durov,1885,Sjedinjene Američke Države
4794,Jurij,Čurilov,1981,Rusija
